Index,PPPrice
4741,333.1882965082783
19780,325.5530426020283
9383,160.89178007365695
20772,333.19597929240695
7350,608.7893707270284
16064,305.09002226115695
1317,257.09051054240695
19002,150.66197556019065
2581,409.54217069865695
15426,325.36394804240695
12947,250.52019804240695
15365,265.44109647990695
20670,349.3996968434352
17659,365.71795194865695
6133,243.17449491740695
8455,285.07586210490695
5693,313.02996366740695
3670,216.69597929240695
9426,241.61004179240695
3425,364.69580164343876
8959,314.4714996332783
11817,392.14031522990695
15478,268.62127226115695
9664,162.24845879614813
13520,254.89111414343876
5344,176.38592069865695
5595,355.11730857679595
8823,266.73308866740695
6942,228.50261991740695
365,214.52960510202834
13650,280.38299101115695
15734,413.00945585490695
5427,215.47136991740695
14556,334.46160429240695
9226,143.86541288615695
14324,232.73113554240695
13270,392.00164335490695
4833,351.21258085490695
11350,318.51525779554595
18135,224.35212938951156
11107,309.89910429240695
9245,249.28728788615695
2484,325.98113554240695
16371,469.96789451429595
8526,357.36091845201156
14569,280.1077301020283
5260,359.86785429240695
15878,434.86930290368093
13053,254.46551054240695
1139,305.68426054240695
12057,250.68210885990732
5930,328.2131988520283
20717,387.75799101115695
17544,272.21062772990695
2801,322.53094022990695
20206,125.07097929240695
20363,258.55974882365695
17802,417.31121366740695
16579,475.71209257365695
17114,282.69988554240695
11302,269.5701786851906
14947,244.06652732679595
4203,327.41277616740695
12770,326.24341862604524
13868,361.53777616740695
75,261.23015897990695
19048,292.44597929240695
15101,196.87729363981924
8452,232.44060819865695
10480,185.83562772990695
4917,369.97615282701156
20228,163.17644804240695
5728,295.92010038615695
19021,299.5491825914406
862,236.46404569865695
11446,341.8012416799034
7259,291.13103788615695
18940,278.90008085490695
19804,191.01300353952834
6962,340.5561244924034
10643,141.54070585490695
6897,361.4988896226906
14651,418.11980741740695
6171,304.01385038615695
11813,291.6401088674034
9732,310.39324491740695
1640,323.82576220201156
12087,349.82000272990695
19634,363.37512107679595
17476,257.42351835490695
20393,313.13347929240695
19045,254.8167144770283
16868,303.20330351115695
5055,239.57185595201156
8825,555.7937117241142
14753,235.25457304240695
18059,254.09578173326156
1707,167.98894804240695
12086,339.5803863520283
13456,268.88836210490695
3818,374.22283476115695
9497,238.3850738520283
2510,228.80144804240695
13130,215.05535429240695
12551,274.8464996332783
14869,285.30681913615695
18330,301.2385894770283
19933,319.04363554240695
6853,276.72039335490695
19152,198.24480741740695
7557,304.49285429240695
17225,343.62548914343876
10556,294.37440289529326
11778,280.09051054240695
14868,216.81902616740695
7670,342.18523710490695
8039,208.35271757365695
14634,214.72332304240695
8657,246.03289335490695
18393,272.80224695593876
13106,314.72820585490695
15158,264.46551054240695
11546,313.58855741740695
3445,266.1893193101906
16309,253.78777616740695
1285,206.18390197702834
11254,420.8056849549147
499,328.57683866740695
1412,262.07781522990695
15455,193.70574491740695
18611,251.41668241740695
14383,241.22527616740695
19397,285.3552886957783
7169,235.63933866740695
5521,410.17785545179595
1869,313.44988554240695
2155,292.17840116740695
11339,226.09929960490695
20359,264.54461210490695
14098,337.55340116740695
6095,98.55955026615732
3298,341.04779499032776
19052,274.07586210490695
8076,205.08465116740695
9349,284.9290191645283
14613,344.38933866740695
14647,276.3177947336481
1266,347.3635894770283
10922,206.25847929240695
5245,275.5189666086481
2703,250.82586210490695
15180,293.42644804240695
20521,230.18603601843876
8350,578.230647261157
8291,324.91619413615695
7836,233.70183866740695
2031,329.79960050807364
1563,289.15877001451156
20968,454.7537724351906
10056,251.92644804240695
1536,210.56511991740695
19552,171.31072538615695
19016,217.20965116740695
2853,252.66277616740695
11230,166.63201444865695
11503,174.23894804240695
15266,349.51922147990695
17050,444.87605517076156
7312,219.64080351115695
1705,324.50359647990695
977,348.86004179240695
12938,181.66424101115695
11390,284.95574491740695
10085,332.37322538615695
2680,247.99285429240695
17253,220.71612853952834
12021,206.27644579576156
10192,582.7973925118148
17287,360.0598785395283
20888,513.965022261157
4541,282.74383085490695
17470,346.25207420179595
3008,246.26025476843876
15890,229.95379179240695
12133,316.69988554240695
19378,322.14519804240695
3757,504.7182625809388
2408,257.92498319865695
9874,350.97429960490695
5323,383.2112457270283
6573,396.56316679240695
19783,1065.6196297684387
5126,351.52312772990695
4985,247.63347929240695
8709,340.81219022990695
8337,246.08074491740695
20755,435.64872160182364
8848,364.4563629145283
9606,275.41472929240695
6925,306.06121366740695
18681,225.02765197702834
13737,243.54363554240695
896,340.66179960490695
445,215.04070585490695
1757,392.94109647990695
2511,419.03435819865695
4952,379.06463163615695
12496,331.94451444865695
12511,390.36931913615695
3238,682.320236139898
18650,233.39070360826156
14836,310.64288961947057
6420,207.06121366740695
3036,228.87859647990695
6725,366.87176054240695
7644,351.3279449457783
9951,219.30926054240695
8102,195.56707304240695
11548,231.37176054240695
6664,315.29168241740695
18836,182.84832304240695
755,355.24334257365695
984,550.0702361398982
1132,119.83855741740695
17034,284.4163700914406
5381,124.24187772990695
9788,380.52654569865695
14948,224.34441679240695
20837,251.2055385549034
17051,347.44158476115695
1238,383.27117460490695
14029,246.46746366740695
17615,216.04119413615695
821,274.26726835490695
16236,294.29904783804193
11048,519.0209969559388
10260,272.42058866740695
9023,365.07080164343876
18497,179.79558866740695
5271,274.89812772990695
17803,314.94695585490695
1878,291.50457304240695
591,286.02996366740695
13079,420.99951258093876
14971,207.46941679240695
19498,399.16033476115695
1283,253.91179960490695
1642,215.97136991740695
12999,315.3724822336481
2694,273.53142851115695
1893,255.02019804240695
2424,232.9330291086481
17985,349.26238554240695
11334,505.85613554240695
17246,217.42644804240695
17548,189.45086210490695
2465,375.2451380799147
16556,545.370783979907
580,277.65105741740695
8260,268.09392851115695
13560,209.15789335490695
5585,371.01140897990695
19648,352.93621366740695
1221,267.6427087030601
20756,270.7093388414406
5593,386.48992460490695
6530,306.58758085490695
14044,452.88689726115695
1479,277.33660429240695
6249,288.89910429240695
18342,214.31414335490695
3150,253.96453397990695
20234,274.45330351115695
19675,275.98308866740695
13381,209.99755945593876
19545,409.98064726115695
7782,276.41277616740695
11248,318.78777616740695
4408,322.0506011957783
9649,259.74773710490695
6842,312.20769804240695
988,240.66326444865695
14249,352.60857694865695
3805,274.3738433832783
3917,237.71306913615695
6590,225.27410429240695
14417,193.58709257365695
3984,434.22039335490695
2663,227.57066696644063
6021,262.70281522990695
14853,246.43035429240695
17245,329.57673876451156
14459,411.57390897990695
7512,285.73992460490695
4127,367.48095789343876
2995,242.44793241740695
14491,226.36785429240695
3859,309.03771873304595
15028,234.60701220201156
14603,286.02508085490695
13776,468.06609647990695
648,334.4632450914406
8397,243.33904569865695
12851,318.94744413615695
2593,222.36492460490695
4906,205.06707304240695
1100,449.46941679240695
773,322.8504058832783
10404,309.40203397990695
12371,416.2332646226906
1254,310.39226835490695
9042,268.63494413615695
15084,242.86004179240695
3484,427.66650476843876
4996,257.35125272990695
13985,456.42010038615695
9455,427.5139801020283
15656,389.7220753558256
9704,255.4407379145283
6771,215.26690978952834
16557,323.70574491740695
9914,173.06193535864813
15070,344.83074491740695
9637,298.9775112111534
3936,224.58455126451156
9408,197.08318632365695
17488,227.43377226115695
2509,323.77019804240695
19230,266.00847929240695
20093,231.40886991740695
2303,322.05828397990695
9135,291.51873319865695
15447,310.47185819865695
1195,286.43035429240695
11915,259.89910429240695
9274,370.29217069865695
8718,300.01189726115695
5546,252.27215116740695
210,289.88054960490695
19320,219.68621366740695
18741,232.05828397990695
19961,312.93024291307694
2459,150.15496366740695
13033,471.18572538615695
8822,507.92492576429595
12135,251.68611376451156
6371,486.6257491961769
6349,251.58465116740695
17609,239.00994413615695
9718,284.5808746332783
6407,263.19793241740695
16319,293.5853728586481
10780,300.61873095201156
4246,282.94158476115695
11910,158.38445585490695
10705,264.19880907701156
8663,275.51336210490695
5757,284.94207304240695
4357,237.84441679240695
886,242.48504179240695
4345,208.53582304240695
12785,272.45086210490695
10814,204.45050353952834
155,538.946955854907
6076,424.40918054968876
7750,220.16863554240695
20652,149.45965116740695
4116,396.51814501451156
13691,159.56609647990695
9666,331.4993316645283
7960,232.17449491740695
14266,364.09636991740695
11957,197.99187772990695
3207,292.55828397990695
19177,467.78962938951156
1975,290.59783476115695
14749,142.02019804240695
3640,224.79109423326156
7029,239.69597929240695
4267,300.39910429240695
15928,203.07293241740695
17953,265.68816679240695
3076,288.28728788615695
2739,311.61492460490695
17805,175.55730741740695
13434,269.31316679240695
8907,225.04265897990695
2120,471.5262745745756
18269,212.46453397990695
19776,313.51904383093876
13940,274.32976835490695
11333,374.8528935289406
11920,344.40691679240695
15356,266.48943632365695
14878,254.31090134144063
18718,374.72722929240695
3814,282.6702301020283
906,131.20379179240695
16926,279.95769804240695
20149,373.60076444865695
14609,298.18426054240695
15813,335.4382965082783
10520,344.57683866740695
17221,217.49138944865695
2020,320.81951444865695
2714,226.03155822702834
14220,348.83904569865695
18974,245.54638758093876
13136,200.17921444489755
20308,345.74578397990695
511,307.5514872130819
6232,337.09246366740695
1180,209.18035429240695
523,239.10760038615695
11597,393.78972929240695
4309,264.28582304240695
11362,255.57781522990695
6751,229.54754179240695
17274,438.10031736929193
10926,254.43377226115695
13176,326.03338163615695
8426,338.6893193101906
3980,263.47136991740695
68,290.9417144770283
12992,360.71916639700345
3595,560.9041630601906
15970,284.08269804240695
6132,173.32635038615695
6492,400.35515897990695
6069,319.40301054240695
5463,398.54618253932364
17047,195.15935819865695
5526,465.32244413615695
16435,308.10400476843876
14526,241.69451444865695
3478,374.75261991740695
14024,279.74177782701156
5083,283.38689726115695
20618,222.18328397990695
6364,254.07976835490695
479,287.04363554240695
2268,218.16344040394063
7484,209.56316679240695
17787,211.38267868519063
3740,183.70769804240695
10657,325.98406522990695
9028,289.92840116740695
14201,392.99041288615695
20905,472.34539335490695
20742,314.98351951429595
17186,310.62469022990695
5516,190.39666288615695
15600,208.75652616740695
19917,263.70965116740695
14934,267.87761991740695
15549,264.30193632365695
15413,449.8706063309388
16643,268.91267626451156
16215,461.61736601115695
10630,242.25359647990695
9848,157.2243333180798
4850,210.18572538615695
9552,245.25945585490695
15969,146.38816354740732
13599,324.20574491740695
2976,249.10515897990695
15138,320.99480741740695
13466,269.51140897990695
11977,311.06511991740695
616,180.5873259836481
11845,359.36980741740695
8210,185.17254179240695
20032,247.76775663615695
4021,280.43621366740695
10914,206.25457304240695
6737,350.75457304240695
11836,255.51238554240695
20771,395.8552886957783
10677,239.96404569865695
15883,286.1399566645283
395,277.05100096304193
9940,492.59051054240695
10575,173.28679960490695
16849,351.81121366740695
8193,369.08264060804595
15500,238.06414335490695
7356,420.75998533804193
20869,198.44988554240695
19398,308.4807769770283
8836,302.80047147990695
14461,224.0746306711481
7227,227.41668241740695
14590,287.69011991740695
1298,583.840941389296
6990,244.40691679240695
7824,313.27263944865695
2540,332.53759851843876
11490,178.72722929240695
14564,299.0227691645283
813,312.0912807424034
19684,532.302424604907
18466,308.3210553447953
15710,211.2992400461481
14850,219.85457079576156
284,318.98308866740695
11795,369.70955126451156
3091,366.4920536851906
12710,437.75066679240695
4341,224.40886991740695
6034,227.46844022990695
2316,360.67351835490695
12508,287.29308982679595
3087,451.43377226115695
18830,261.54988329576156
16830,189.96271057077834
15961,317.89509813951156
2486,364.1190068101906
7902,328.47478788615695
8545,231.16765897990695
3283,269.51238554240695
20591,194.76824491740695
9439,373.17111815054193
6726,306.09832304240695
13671,244.37312548326156
9119,300.62078397990695
4040,181.74090116740695
18621,262.67351835490695
10176,329.90236492390056
10255,298.97674101115695
6477,510.64910429240695
3833,343.16570585490695
579,308.9476612933256
13970,469.94793241740695
11092,177.30845993519063
5480,282.39910429240695
323,307.90496366740695
6128,250.78582304240695
13836,281.71990507365695
12043,262.21160429240695
5423,333.24187772990695
6091,258.79265897990695
14880,238.66326444865695
11177,302.48644920179595
275,348.50457304240695
7225,249.75652616740695
18048,277.44207304240695
11326,238.44597929240695
1466,154.56170194865695
17687,383.05828397990695
10125,395.23591845201156
14893,460.70965116740695
305,244.96492235826156
4392,361.58220976115695
7569,469.4734054461769
9510,431.83205242390056
8535,228.37566679240695
16718,187.76287382365695
7012,291.7395660395283
11684,527.384455854907
16632,431.57781522990695
2683,239.5935737370027
639,252.40918054968876
19001,294.9339482164406
12226,293.1244353586481
18293,242.86931913615695
15389,433.1004521226906
16498,298.67742460490695
3393,528.6053761370756
5390,247.71746366740695
16796,219.96160429240695
20917,310.32275476843876
17239,336.23095789343876
20548,212.84490507365695
17317,528.0786466805407
6762,459.8579110184388
12203,356.96990507365695
8589,214.25341883093876
17192,305.00994413615695
12821,301.57932127554193
15778,290.77215116740695
6943,306.10803123304595
16208,24.195979292406946
12221,213.07488554240695
709,484.7708622789406
7149,193.12908476115695
9232,187.19304960490695
11136,362.13347929240695
8365,495.8255035395283
10961,235.85125272990695
9508,245.1371306711481
17754,270.6472808832783
17500,345.35542621204337
15064,288.13299101115695
4182,362.2571441645283
19060,281.41919937989985
2384,274.08074491740695
14346,379.1931793207783
14299,293.05926054240695
4269,270.14129179240695
9638,227.26343815729527
16427,214.21551054240695
1993,251.96746366740695
13279,187.74236601115695
14741,477.34051054240695
11847,392.41179960490695
19402,263.97900476843876
8898,421.36053007365695
11875,314.44500272990695
1093,309.2072858135453
1179,215.48273010202834
1055,257.67537157701156
16858,345.70379179240695
18946,228.53230517076156
10744,310.02556913615695
4619,213.44695585490695
4220,380.60515897990695
14661,280.36785429240695
14425,253.32293241740695
4740,356.73308866740695
5032,265.40105741740695
3430,286.01726835490695
494,164.42644804240695
19596,366.67400663615695
17396,220.19695585490695
4617,289.62664335490695
381,374.96111601115695
20926,441.73748319865695
13787,305.54949491740695
1980,370.8690480120756
13281,273.68328397990695
13819,216.07293241740695
8387,368.11394804240695
12289,368.25750272990695
18246,361.89129179240695
6557,276.03386991740695
7740,420.3099247789406
9617,239.79363554240695
12619,397.86090697557694
20715,280.90740507365695
5523,423.21994627554193
7525,382.89031522990695
7738,188.37664335490695
1341,318.6643707270283
18779,629.711604292407
5651,328.73113554240695
10601,254.89031522990695
16671,601.992854292407
15126,284.10418241740695
1936,325.62371366740695
9460,299.43670194865695
1817,224.59929960490695
7975,210.9330291086481
20922,293.10222929240695
1809,169.65203397990695
589,341.18230741740695
18326,246.77508085490695
932,334.13054960490695
19896,373.9417144770283
8543,364.94490282701156
5417,232.18328397990695
19766,399.21736376451156
6677,338.95965116740695
6768,269.69597929240695
16405,240.24470751451156
7796,429.16326444865695
15067,341.89412157701156
17610,241.53582304240695
4065,240.07683866740695
15308,228.71746366740695
13771,311.44890897990695
1722,274.60613554240695
54,359.58953397990695
14214,402.06072538615695
15811,285.62029569865695
5168,229.50217283804193
6157,283.13640897990695
10446,174.71720879614813
11410,198.16179960490695
5842,331.37371366740695
14666,242.87176054240695
8289,273.5691558832783
8168,350.84929960490695
10766,318.18816679240695
1249,220.66961210490695
9764,293.6974998971799
20637,202.06707304240695
4742,253.08043259144063
8082,306.08953397990695
7939,268.92400663615695
3426,281.15886991740695
17895,492.476742258678
9905,210.07664010990732
14829,395.1471761368159
9010,309.20818632365695
7320,223.58855741740695
6300,299.1355621332783
15142,399.13250272990695
14835,262.9807769770283
3227,352.40594022990695
11456,363.78924101115695
14801,447.14519804240695
15050,352.64324491740695
16791,268.4588043207783
13809,219.0023650461481
8430,327.17205351115695
2985,154.05242460490695
1694,408.1999105118159
8152,502.26824491740695
20894,221.76922147990695
1297,225.68816679240695
18587,289.82586210490695
6291,324.8372222895283
5392,416.49338377554193
16146,238.65789335490695
6633,298.38053810910895
9737,209.90899963327834
2359,194.08269804240695
9436,288.37957304240695
14976,273.87713163615695
12490,232.1722869211481
17959,279.93621366740695
20594,295.1175419664406
268,1101.929866011157
18046,235.69207304240695
4255,255.48308866740695
10561,287.01629179240695
13253,270.77508085490695
20362,179.01824491740695
6582,336.92840116740695
19171,290.72127001451156
7148,-16.28006007385153
12989,276.10212938951156
13781,235.87566679240695
6759,795.174006636157
15502,509.32750890908966
13591,371.59539335490695
952,365.51629179240695
13475,423.05192009118093
18268,386.71599882365695
2478,392.25261991740695
17447,417.94158476115695
4085,599.2775634630418
13259,190.62273710490695
20544,280.40398710490695
4819,407.40252226115695
12497,278.98601835490695
15116,199.31915588327834
9877,245.86150663615695
2909,324.8479644770283
1045,298.27215116740695
6210,254.4339019770283
15915,232.42254179240695
18156,266.03142851115695
8925,335.16951220201156
7048,316.64519804240695
1427,200.90105741740695
4757,321.05224695593876
19937,383.52898710490695
6324,233.99347228952834
51,405.33953397990695
4301,283.73650663615695
20414,204.00652616740695
12191,564.239378889296
15258,321.65496366740695
12023,388.31121366740695
8872,216.01531522990695
6373,226.61785429240695
14209,329.20769804240695
15946,349.8489410395283
11899,378.34973045179595
13538,173.97527616740695
3795,272.60222929240695
6156,257.05877226115695
18711,282.73113554240695
9212,311.42742460490695
8203,333.66623533804193
2044,285.53484647990695
887,390.02148523718876
6082,302.8284332270283
3343,316.41228788615695
18474,434.74871366740695
13318,179.54558866740695
9491,188.69890897990695
20327,238.30623095201156
10873,409.70379179240695
20004,220.64265673326156
5467,390.93328397990695
10294,233.22722929240695
2733,233.40496366740695
17264,307.08064501451156
4356,339.26970976115695
10751,305.65203397990695
10011,334.63498533804193
7184,216.40545194865695
10143,300.93181913615695
6208,152.84128854740732
15827,363.9158355707783
3893,176.47039335490695
19677,225.05926054240695
4167,232.80584257365695
19346,337.06121366740695
13421,292.54558866740695
7825,218.07537382365695
12268,333.52801054240695
12472,291.87273710490695
11867,244.95476835490695
6678,266.91179960490695
7058,275.32879179240695
20079,291.24285429240695
11611,241.00164335490695
5034,353.88543241740695
504,229.10418241740695
1419,303.8186676020283
11656,319.5770720773981
2665,420.62451258093876
2888,261.02215116740695
6109,274.39910429240695
15082,300.4529449457783
7103,402.30828397990695
12803,422.35076444865695
20814,338.9436676020283
8787,199.20933884144063
7144,369.3752342721799
4796,377.38445585490695
9543,220.45281522990695
10565,537.953303511157
981,354.22625272990695
2916,317.7444488520283
3070,164.21160429240695
5108,196.78728788615695
16126,334.41668241740695
16279,256.00554960490695
6562,480.50105517076156
13962,288.18719022990695
3226,467.42547147990695
543,516.838557417407
12334,364.2268707270283
5226,311.5118271712376
11361,245.43318407701156
1626,213.54217069865695
14082,314.43816679240695
94,52.314921359907316
4342,261.54363554240695
10593,360.77898710490695
13468,406.37063886804077
16190,381.41717069865695
11677,388.17547147990695
8112,174.90642851115695
16814,406.71355741740695
1109,283.33455126451156
8760,198.77019804240695
18201,354.94402616740695
11055,324.11785429240695
8624,263.53631132365695
5610,304.28191679240695
15108,234.21892851115695
18397,358.2820465082783
19489,223.34033289343876
5706,353.6819488520283
8598,234.66277616740695
13127,261.20867460490695
2606,198.31605876581676
5818,269.8904911851906
2743,272.87029569865695
3886,368.77410429240695
20108,457.6136769183256
3970,219.7689666086481
6998,362.95672147990695
6749,264.99871366740695
8400,306.5559722895283
6211,382.92400663615695
5649,132.04705351115695
17028,289.44842069865695
12949,340.8113433832783
741,211.32097929240695
4200,365.86004179240695
6795,403.9041168207783
4901,355.30828397990695
2050,237.2953337961481
4245,297.55144804240695
9323,185.45066354740732
9029,212.22722929240695
7102,318.68767851115695
5400,251.00652616740695
6783,219.73601835490695
14234,378.39673893854524
9390,425.4188114976906
4010,265.26433866740695
14329,334.06121366740695
13140,443.0277394183256
15669,291.18426054240695
7069,226.18377226115695
15398,303.83172147990695
16341,293.6312712961481
8341,321.4807769770283
13100,130.84441679240695
18712,251.40387572557697
14531,219.96111601115695
13058,233.90301054240695
10077,333.13738554240695
12184,203.3011931711481
13958,229.77058642076156
20027,286.76238554240695
1604,277.50261991740695
4175,235.57097929240695
8710,182.50750272990695
4027,205.8168181711481
8717,309.54960050807364
19815,343.21576374032776
4394,472.14373319865695
15831,251.98406522990695
8931,192.67693632365695
7680,306.98308866740695
19441,248.31902616740695
12515,247.41765897990695
2106,305.1673004145283
7360,342.05730741740695
17906,325.69793241740695
1128,358.28076258093876
7254,233.77801054240695
7440,166.07097929240695
20053,276.2752105707783
11649,200.16160104740732
3458,336.53094022990695
17487,248.2971832270283
430,211.44207304240695
16261,304.21355866492803
15045,256.28679960490695
15917,281.20330351115695
16891,253.09832304240695
10345,297.30926054240695
13211,158.56121366740695
13679,178.1439666086481
9754,222.62664335490695
19393,237.48894804240695
9169,319.72918241740695
6048,307.0623199457783
14208,212.15594022990695
18245,193.20554635990732
62,278.69304960490695
8512,352.34041063951156
12896,277.7714080148981
16874,245.74773710490695
6231,186.20867460490695
16998,245.80926054240695
9045,207.53767626451156
1794,269.3157379145283
3100,481.38201444865695
19617,345.98699491740695
13026,264.60711210490695
2101,222.38893278992686
16930,234.39532775827834
15387,432.19109647990695
1547,244.07039110826156
18133,210.06431931019063
17402,275.75847929240695
1562,315.85554735826156
11997,270.35222929240695
8723,264.07342069865695
3780,232.55877226115695
15162,174.77775567114813
8304,298.18767851115695
13963,221.05623095201156
10068,156.76584471304193
8157,233.39519804240695
14605,210.48113554240695
6752,268.96941679240695
17556,235.42400663615695
5268,358.22197671957963
15753,346.44970789343876
539,394.49285429240695
3507,372.61004179240695
16595,468.23113554240695
18489,216.93816679240695
7240,251.10222929240695
12818,194.13347929240695
8946,206.12029569865695
2526,238.9143707270283
8958,303.33447351843876
4512,293.95086210490695
823,240.67351835490695
16538,405.20672147990695
8650,359.05730741740695
13072,199.61671444489755
7347,445.41668241740695
7233,384.39465232679595
20222,359.43426054240695
19417,268.54851835490695
3067,203.24383085490695
8308,327.83855741740695
14472,351.72136991740695
3488,553.011408979907
7940,400.12451258093876
17886,296.53240507365695
19444,280.93426054240695
9443,289.53484647990695
13601,264.21844022990695
12329,217.59480517076156
5910,442.15203397990695
3331,284.46160429240695
4404,271.83074491740695
4260,369.03582304240695
13897,233.63738554240695
11965,319.56804960490695
11499,348.91179960490695
10700,355.5828739976906
16308,264.63630907701156
14800,290.63738554240695
12303,260.45769804240695
6366,484.69744413615695
3778,362.17205351115695
14799,333.86883085490695
18671,209.22625272990695
1844,439.91033476115695
7898,267.59929960490695
121,394.59344022990695
7311,351.77693407701156
11663,269.05633085490695
9481,279.11590116740695
2637,375.3533818101906
9086,281.80144804240695
14309,279.92058866740695
12910,248.84539335490695
20104,213.09503478952834
1332,187.67937772990695
20858,239.59148710490695
7007,256.44060819865695
18857,269.69471539529326
13447,223.85613554240695
4826,243.20330351115695
11803,295.2693511957783
14901,468.5693367996888
8191,281.4592926020283
14009,273.79363554240695
17871,351.32763758093876
7147,234.89666288615695
18956,314.61580126451156
7049,390.71599882365695
14381,321.80037157701156
12053,263.37469022990695
4007,271.23064726115695
11226,268.28972929240695
13441,400.35613554240695
5452,425.85949607679595
17242,414.68328397990695
17530,294.64715116740695
19975,379.40789335490695
1486,356.11590116740695
14202,187.93133085490695
7447,190.34636991740695
13810,460.33269804240695
17552,322.35212938951156
2519,243.23894804240695
15275,472.80533805993093
14808,295.06121366740695
8566,315.6057769770283
4691,196.63592069865695
8788,177.59832304240695
15541,343.4329254145283
3772,448.84295194865695
5151,363.4701222308256
12076,370.38738554240695
12595,334.4231597895283
2798,275.02410429240695
11983,233.87761991740695
19411,368.05535429240695
9598,343.91863554240695
7456,218.7254071307994
1428,183.64178007365695
1710,192.79949491740695
3364,289.45818632365695
16082,401.47468798326156
13710,272.17449491740695
12225,259.63543241740695
1811,471.21844022990695
11561,195.69597929240695
11197,269.75652616740695
1616,241.10808866740695
856,374.46697538615695
926,343.52703397990695
7942,314.18670194865695
1944,367.83758085490695
5916,283.23113554240695
17201,309.91668241740695
15983,389.21258085490695
9994,338.59295194865695
2928,354.79461210490695
17427,405.3987457270283
16860,366.08513944865695
18406,310.4143707270283
17919,590.2264124527146
5202,249.1526519770283
20397,341.4905426020283
9625,317.91383513367686
10171,395.14129179240695
15615,259.98308991492803
567,249.63738554240695
150,368.05730741740695
10477,241.5072478586481
17148,265.7278472895283
9299,386.37615507365695
15397,331.2631072336481
15536,344.42529383093876
13742,327.78679960490695
11019,245.75261991740695
7132,294.67351835490695
16834,244.49871366740695
16022,307.87078397990695
18007,278.14617460490695
19844,280.93816679240695
4874,258.02215116740695
6179,267.39226835490695
3135,340.82097929240695
519,230.85613554240695
18140,479.7546554461769
5927,362.8859619005419
20026,305.51775663615695
19080,222.11785429240695
6706,208.33624572702834
3546,270.7381011957783
9826,264.00652616740695
14883,340.27156298326156
18079,178.18914335490695
13321,238.57976835490695
3312,312.61101835490695
4947,204.47478788615695
14034,351.59929960490695
9283,379.89324491740695
5510,275.34929960490695
10108,275.79168366492803
12324,315.1399312184352
10393,270.73845976115695
11773,162.59636991740695
12016,468.09832304240695
12328,303.97918241740695
20232,277.10222929240695
4950,206.41765897990695
4133,252.01629179240695
7797,240.35320585490695
7585,291.61150663615695
18562,277.6112517648981
3876,205.90886991740695
17588,231.15301054240695
4773,428.35515897990695
1976,270.34441679240695
13972,267.70867460490695
17918,264.96941679240695
3264,394.68279569865695
3635,361.39617460490695
17865,286.19932061452477
7952,232.90398710490695
16923,319.15789335490695
13716,178.56707304240695
3489,264.06316679240695
6257,448.36883085490695
18064,287.9300419664406
1480,279.1235503823975
11651,193.98504179240695
232,192.84441679240695
19873,439.91228788615695
12928,275.16082304240695
5229,341.30926054240695
6120,245.25066679240695
20385,326.02605741740695
6332,256.79363554240695
17373,213.75213163615695
3977,360.05340116740695
3607,197.09636991740695
16409,202.28582304240695
13061,213.38640897990695
19825,207.71160429240695
514,265.34051054240695
11345,311.98699491740695
12443,155.01238554240695
13804,439.6931793207783
758,228.56707304240695
252,330.22625272990695
3121,277.61345976115695
12277,261.01238554240695
1306,307.37761991740695
7535,307.05340116740695
20450,322.9740447336481
6216,137.79412382365695
13870,241.9534332270283
6334,282.47332304240695
6646,224.52508085490695
1365,282.10076444865695
2068,263.61443632365695
19990,220.93143644557364
18809,345.4269920846799
6722,223.46697538615695
6604,349.9144169664406
20644,289.89617460490695
2794,330.31511991740695
20768,203.70086210490695
7633,224.88543241740695
19901,274.66277616740695
17779,369.95867460490695
4137,330.46746366740695
14411,341.45379179240695
6013,220.43146057077834
18593,247.30340116740695
1762,270.89715116740695
9049,319.36394804240695
1927,284.58691492468876
20975,200.94988554240695
9343,298.02996366740695
2573,219.74058884144063
17605,199.45433583467994
12571,316.57976835490695
15503,364.79558866740695
8253,184.80926054240695
19945,223.92742460490695
10913,447.1868316645283
8882,239.45379179240695
4737,225.00847929240695
6848,327.39178007365695
10902,367.09588163615695
5938,233.59299315054193
4439,490.1088875809388
6745,264.05681913615695
18816,332.7688629145283
14438,536.090510542407
850,418.57390897990695
11065,251.82683866740695
107,141.12834160864813
18209,145.88933866740695
3245,304.0194548898981
9790,283.66062323661623
3125,296.0110966539406
16992,234.73308866740695
11580,265.89715116740695
20965,227.43035429240695
14212,342.5296513414406
1672,608.5212158067918
11322,240.9530486398981
13947,144.48992460490695
20249,320.3895720773981
15737,143.60685723364813
8919,386.3060597308256
9486,186.70965116740695
7802,279.10906522990695
19536,251.90193407701156
18502,288.90496366740695
6776,320.31306688951156
15556,353.9657276995756
18190,344.12224882365695
18259,416.5730621332783
3468,379.39519804240695
423,358.58269804240695
3965,182.00261991740695
11466,335.12176054240695
11526,244.6293181711481
3945,649.112971479907
10527,173.55877226115695
15818,212.99666063951156
13951,304.81511991740695
10140,411.62469022990695
17091,385.48406522990695
11953,150.15105741740695
20034,155.17644804240695
13581,286.6316558832783
5514,254.80877226115695
2262,260.7327763414406
4658,499.97771757365695
3932,333.5510894770283
17520,457.92156522990695
17996,511.08660429240695
15511,288.6316558832783
16449,308.81707304240695
6763,315.60017626451156
3158,281.31511991740695
619,234.72029345201156
1118,345.71355741740695
4594,411.61394804240695
20732,303.0213043207783
2742,254.35125272990695
7974,134.34832304240695
1030,171.32293241740695
